Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Plus4,Country,Status_Code,Station_Phone,Expected_Date,Access_Code,Latitude,Longitude,ID
CNG,TruFlame Gas Co,22801 Highway 80 E,Statesboro,GA,30461,,US,E,912-764-7383  800-387-1362,,private,32.425416,-81.73599,78886
ELEC,Kohl's 308 - Mechanicsville,7390 Bell Creek Rd,Mechanicsville,VA,23111,,US,E,877-455-3833,,private,37.6074575,-77.3547401,350393
CNG,CNG Source Fueling,7005 Brookville Rd,Indianapolis,IN,46239,,US,E,317-353-8241,,private,39.754424,-86.047376,51878
ELEC,Marchese Ford of Mechanicville,1003 Hudson River Rd,Mechanicville,NY,12118,,US,P,888-357-1009,2027-07-07,private,42.8839628,-73.6863628,422700
CNG,Menards,13441 S Route 59,Plainfield,IL,60585,,US,P,815-577-3386,2027-07-08,private,41.638841,-88.200327,50508
ELEC,"Inventrust Stevenson Ranch Plaza (Stevenson Ranch,",24909 Pico Canyon Rd,Stevenson Ranch,CA,91381,,US,E,833-632-2778,,private,34.38381,-118.57355,224413
ELEC,EAG Ford Mt. Pleasant - DCFC,2055 West Burton Road,Mount Pleasant,TX,75455,,US,E,888-998-2546,,public,33.174779268648344,-94.9798843925184,418100
ELEC,"BoA Hillcrest CA0-120 (San Diego, CA)",737 UNIVERSITY AVE,San Diego,CA,92103,,US,E,833-632-2778,,private,32.74802,-117.15775,260661
CNG,All Season Building Supply,1109 W State Highway 152,Mustang,OK,73064,,US,P,405-376-1083,2027-07-09,private,35.39241,-97.74688,350555
ELEC,"Reading, MA Rechargery Relay - Walkers Brook Dr",39 Walkers Brook Dr.,Reading,MA,1867,,US,P,833-466-2474,2027-07-10,private,42.518291,-71.095114,445845
ELEC,Mission Village Shopping Center,2525 N Texas St,Fairfield,CA,94533,,US,E,877-455-3833,,public,38.27562,-122.03435,371703
ELEC,Target - Tesla Supercharger,60 Yorktown Shopping Center,Lombard,IL,60148,,US,E,877-798-3752,,private,41.843655,-88.002983,420631
ELEC,"Simon Cape Cod Mall (Hyannis, MA)",769 Iyannough Rd,Hyannis,MA,2601,,US,E,833-632-2778,,private,41.66449,-70.29492,259019
CNG,Stackhouse CNG,2635 US Route 322,Orwell,OH,44076,,US,E,440-437-8919,,public,41.535534,-80.844365,61387
CNG,Clean Energy - Louis Armstrong New Orleans International Airport,1017 Airline Dr,Kenner,LA,70062,,US,E,866-809-4869,,public,29.983445,-90.262962,42585
CNG,Oklahoma Natural Gas - Stillwater Service Center,3424 N Perkins Rd,Stillwater,OK,74075,,US,E,918-671-5852,,private,36.157402,-97.052963,22720
ELEC,West Roseville Associates,1780 Pleasant Grove Blvd,Roseville,CA,95747,,US,E,866-816-7584,,public,38.767946,-121.358285,388933
ELEC,"Old Lee Hwy (Fairfax, VA)",3251 Old Lee Hwy,Fairfax,VA,22030,,US,E,833-632-2778,,public,38.86169,-77.27574,165517
ELEC,Pilot Travel Center 482,4610 Broadway,Mount Vernon,IL,62864,,US,E,877-455-3833,,public,38.31234,-88.96091,439441
ELEC,Bus Service,3153 Lamb Ave,Columbus,OH,43219,,US,P,877-696-2287,2027-07-11,private,39.996278,-82.922503,49430
ELEC,"Westminster City Center (Westminster, CO)",9210-9440 North Sheridan Blvd,Westminster,CO,80031,,US,E,833-632-2778,,private,39.86435,-105.05244,170299
CNG,Clean Energy - Portage Area Regional Transportation Authority,2000 Summit Rd,Kent,OH,44240,,US,E,330-678-7745,,public,41.136595,-81.319096,86992
ELEC,FPL EVolution - Publix Super Market,9621 US-1,Sebastian,FL,32958,,US,P,833-919-0939,2027-07-12,private,27.7688091480193,-80.4468105511451,330578
ELEC,Pilot Travel Center 454,1365 Sr 42 Ne,London,OH,43140,,US,E,877-455-3833,,private,39.958751,-83.370175,322368
CNG,Piedmont Natural Gas - Greensboro,2611 Greengate Dr,Greensboro,NC,27406,,US,E,877-840-0043,,private,36.02452,-79.797974,61868
ELEC,Love's Travel Stop #702,3301 Greyhound Dr,Waterloo,IA,50701,,US,E,319-234-4378,,public,42.460552,-92.404069,192987
ELEC,"White Bear Lake, MN Rechargery Relay - White Bear Ave",3200 White Bear Ave,White Bear Lake,MN,55110,,US,P,833-466-2474,2027-07-13,public,45.038285,-93.015708,404844
CNG,County Energy Products,8 Emerson Ave,Chelmsford,MA,1824,,US,E,978-250-5855,,private,42.603512,-71.344342,52871
CNG,PG&E - Davis Service Center,1415 2nd St,Davis,CA,95616,,US,E,800-684-4648,,private,38.545155,-121.731878,836
ELEC,Northstar - Castle Peak - Truckee,150 Northstar Dr,Truckee,CA,96161,,US,E,833-387-2643,,private,39.28712,-120.107261,310667
CNG,Clean Energy - Vandalia Pilot Flying J #97,175 Northwoods Blvd,Vandalia,OH,45377,,US,P,866-809-4869,2027-07-14,public,39.902119,-84.192368,72595
ELEC,Co-op Gas & Oil,153 N Main Ave,Sioux Center,IA,51250,,US,E,712-722-2501,,private,43.07831,-96.1763,194127
ELEC,Chehalis Commerce District,1701 NW Louisiana Ave,Chehalis,WA,98532,,US,E,877-455-3833,,private,46.6797271,-122.9770999,233514
CNG,Shop A Lott #20,201 Highway 3175,Natchitoches,LA,71457,,US,P,318-357-1436,2027-07-15,private,31.784139,-93.08731,60087
CNG,Anderson's Gas & Propane,6216 Highway 45,Hindsville,AR,72738,,US,E,800-448-8927,,private,36.169618,-93.861854,223596
ELEC,"Finley Stadium (Chattanooga, TN)",1835 Reggie White Blvd,Chattanooga,TN,37408,,US,E,833-632-2778,,public,35.03686,-85.31822,328319
ELEC,"Thorntons, Gunn Hwy, Tampa, FL",4103 Gunn Hwy,Tampa,FL,33618,,US,E,833-277-8573,,private,28.040836,-82.508892,372113
CNG,Arkansas Oklahoma Gas Corp,2100 S Waldron Rd,Fort Smith,AR,72903,,US,E,479-783-3181,,public,35.362213,-94.375338,73
CNG,City of Columbus - CNG North,2333 Morse Rd,Columbus,OH,43229,,US,E,614-645-8281  614-900-7470,,private,40.059311,-82.956922,51881
ELEC,Oklahoma Liquefied Gas,523 12th Ave NE,Norman,OK,73071,,US,E,405-329-1523,,private,35.224795,-97.423096,21047
ELEC,"Days Inn - Beaver, UT",646 W 1400 N,Beaver,UT,84713,,US,P,833-632-2778,2027-07-16,public,38.29373,-112.65367,123449
ELEC,Rialto Village,1530 S Riverside Ave.,Rialto,CA,92376,,US,E,877-455-3833,,private,34.07374,-117.37058,416899
ELEC,"Sacramento, CA",1790 Expo Way,Sacramento,CA,95815,,US,E,866-576-1495,,public,38.5982828,-121.4500668,391165
ELEC,Pinnacle Ford,4080 Lexington Rd,Nicholasville,KY,40356,,US,P,888-357-1009,2027-07-17,public,37.954698,-84.538816,390402
ELEC,"CircleK - Burnsville, MN",12290 Nicollet Ave S,Burnsville,MN,55337,,US,E,833-505-2291,,public,44.77756,-93.27946,389281
ELEC,Peachtree Corners Town Center (Atlanta GA),5220 Town Center Blvd,Peachtree Corners,GA,30092,,US,E,833-632-2778,,public,33.97881,-84.2149,171397
ELEC,Carson Civic Center - Tesla Supercharger,801 E Carson St,Carson,CA,90745,,US,E,877-798-3752,,private,33.8332877,-118.2600159,355548
ELEC,"Walmart 661 (Athens, AL)",1011 US Hwy 72 E,Athens,AL,35611,,US,E,833-632-2778,,public,34.78737,-86.95852,166908
ELEC,Flying J 613,17047 Zachary Ave,Bakersfield,CA,93308,,US,E,877-455-3833,,private,35.5306,-119.18766,387741
ELEC,"Sacramento, CA",1790 Expo Way,Sacramento,CA,95815,,US,E,866-576-1495,,public,38.5982828,-121.4500668,391165
ELEC,Cortez Gas Co,3025 National Parks Hwy,Carlsbad,NM,88220,,US,E,575-885-6303,,private,32.387567,-104.221634,15874
ELEC,Romeo Ford,128 NY-28,Kingston,NY,12401,,US,E,888-357-1009,,private,41.947007,-74.031227,390487
CNG,University of California San Diego,"9500 Gilman Dr, M/C 0033",La Jolla,CA,92093,,US,E,858-534-3485  866-809-4869,,public,32.877647,-117.240042,35685
ELEC,Kwik Trip #110,1814 Lake Shore Dr W,Ashland,WI,54806,,US,E,715-682-2195,,private,46.5819926,-90.9048639,374350
ELEC,Linden's Propane,21950 Gore Orphanage Rd,Wellington,OH,44090,,US,E,440-458-5155,,private,41.172612,-82.333979,70136
ELEC,"Sam's Restaurant (Fairfield, TX)",425 Interstate 45 Frontage Rd,Fairfield,TX,75840,,US,E,833-632-2778,,private,31.71802,-96.17613,279503
CNG,Sublette School District #1,10095 Highway 191,Pinedale,WY,82941,,US,E,307-367-5510,,private,42.8666284,-109.8923465,49551
ELEC,Avis Ford of Southfield,29200 Telegraph Rd,Southfield,MI,48034,,US,E,313-262-6722,,public,42.50256929832,-83.2838799684,351293
ELEC,"Walmart 2652 - Grants, NM",1000 Robert Rd,Grants,NM,87020,,US,E,833-632-2778,,public,35.12527,-107.82477,123052
CNG,Trillium - Mount Diablo Unified School District,2352 Bisso Ln,Mt.Diablo,CA,94520,,US,E,800-920-1166,,public,37.9816,-122.04593,21660
ELEC,"RMP Coalville (Coalville, UT)",9 S. Main St,Coalville,UT,84017,,US,E,833-632-2778,,public,40.91674,-111.3983,417007
ELEC,Pilot Travel Center 443,6676 Highway 13,Higginsville,MO,64037,,US,E,877-455-3833,,private,39.0029472,-93.735105,387740
CNG,Trillium,975 Keystone Blvd,Pottsville,PA,17901,,US,E,800-920-1166,,public,40.7249569,-76.3171771,64522
ELEC,"Meijer 146 (Champaign, IL)",2401 N Prospect Ave,Champaign,IL,61822,,US,E,833-632-2778,,public,40.14621,-88.25935,279501
ELEC,"Walmart 3461 (Peachtree, GA)",2717 Highway 54,Peachtree City,GA,30269,,US,E,833-632-2778,,private,33.40042,-84.59845,190428
CNG,City of Corona,430 N Cota St,Corona,CA,92880,,US,E,951-736-2307,,public,33.88752735,-117.5715329,25425
ELEC,Florida Power & Light - EVolution - One Daytona,1880 Checkered Blvd,Daytona,FL,32114,,US,P,,2027-07-18,public,29.1928929,-81.0715836,205243
ELEC,Sweetwater Utilities - Jacky Jones Ford,714 New Highway 68,Sweetwater,TN,37874,,US,E,888-493-3638,,private,35.59277,-84.4833,355183
ELEC,"Taubman The Mall at Green Hills (Nashville, TN)",2126 Abbott Martin Rd,Nashville,TN,37215,,US,P,833-632-2778,2027-07-19,private,36.10637,-86.81459,375900
ELEC,CoEnergy Propane,3000 S Highway 97,Redmond,OR,97756,,US,E,541-504-9444,,private,44.248312,-121.186296,49432
CNG,Clean N' Green,1450 Country Club Dr,Jackson,MS,39209,,US,E,800-331-3441,,public,32.34776,-90.247321,53760
ELEC,Clean Energy - Mobile Pilot #302,6955 Theodore Dawes Rd,Theodore,AL,36582,,US,E,866-809-4869,,public,30.559106,-88.205383,43718
ELEC,USF St. Petersburg,140 7th Ave S St.,Petersburg,FL,33701,,US,E,866-816-7584,,public,27.763747,-82.635008,429545
ELEC,Alliance AutoGas - Santa Rosa Co,880 N Wright Rd,Santa Rosa,CA,95407,,US,P,707-546-1400,2027-07-20,public,38.425827,-122.76843,41345
CNG,Clean Energy - San Juan Capistrano,26571 Junipero Serra Rd,San Juan Capistrano,CA,92675,,US,E,866-278-3674,,public,33.52047,-117.66748,372189
ELEC,Pizza Hut - Breezewood,16476 Lincoln Highway,Breezewood,PA,15533,,US,P,800-489-1588,2027-07-21,private,39.9990111,-78.237068,445739
ELEC,"Kroger-Fred Meyer 255 (Portland, OR)",6850 N Lombard St,Portland,OR,97203,,US,P,833-632-2778,2027-07-22,private,45.58512,-122.73873,206716
CNG,Clean Energy - Town of Smithtown,85 Old Northport Rd,Kings Park,NY,11754,,US,E,866-809-4869,,private,40.873372,-73.274183,36779
CNG,Piedmont Natural Gas - Wilmington,141 Sutton Steam Plant Rd,Wilmington,NC,28401,,US,E,877-840-0043,,public,34.28252976,-77.96360326,169548
ELEC,Shell Brighton,8281 Grand River Ave,Brighton,MI,48114,,US,E,313-262-6722,,public,42.54997,-83.78878,400465
ELEC,Alliance AutoGas - Kent 76,1133 W James St,Kent,WA,98032,,US,E,206-762-2583  206-225-7039,,private,47.386713,-122.233568,64860
CNG,Chevron CNG Station 387935,2225 S Pullman Rd,Amarillo,TX,79118,,US,E,877-872-3966,,private,35.18998,-101.706,53637
ELEC,Mutual Propane,1001 Edinger Ave,Tustin,CA,92780,,US,E,714-259-8100,,public,33.726848,-117.833643,15619
ELEC,FARMERS COOP - POTEAU,204 N Broadway St,Poteau,OK,74953,,US,E,479-502-3400,,public,35.05434,-94.62258,375076
ELEC,"Traverse City, MI",3200 W South Airport Road,Traverse City,MI,49684,,US,E,866-576-1495,,private,44.723242,-85.638196,391119
ELEC,"Colonial Commons (Harrisburg, PA)",5074 Jonestown Rd,Harrisburg,PA,17112,,US,E,833-632-2778,,private,40.31125,-76.80616,428491
CNG,Clean Energy - City of Commerce,5926 Sheila St,Commerce,CA,90040,,US,E,866-809-4869,,private,34.002506,-118.170811,61161
ELEC,Menards,2333 S Cicero Ave,Cicero,IL,60804,,US,E,708-780-0260,,private,41.847591,-87.74175,52319
ELEC,"Town Pump Miles City (Miles City, MT)",1210 S Haynes Ave,Miles City,MT,59301,,US,E,833-632-2778,,private,46.39769,-105.82135,279488
ELEC,Hall Propane,11160 Virgil H Goode Hwy,Rocky Mount,VA,24151,,US,E,540-590-7300,,public,36.94956,-79.88077,236084
CNG,Mannford Compressed Natural Gas,210 E Trower Blvd,Mannford,OK,74044,,US,E,918-865-4314,,private,36.127057,-96.352955,62266
ELEC,Pilot Travel Center 233,800 John Long Road,Oakland,OR,97462,,US,P,877-455-3833,2027-07-23,public,43.5391447,-123.2881629,387742
ELEC,"Simon - Quaker Bridge Mall (Lawrenceville, NJ)",150 QUAKERBRIDGE MALL,LAWRENCEVILLE,NJ,8648,,US,E,833-632-2778,,private,40.28869,-74.68061,184915
ELEC,"Forest Ridge Shopping Center (Asheville, NC)",1636 Hendersonville Rd,Asheville,NC,28803,,US,E,833-632-2778,,private,35.51421,-82.5258,398213
ELEC,Freedom Propane,917 NY-199,Red Hook,NY,12571,,US,E,845-758-2000,,private,41.96895,-73.80628,396046
ELEC,All American Propane Inc,1617 S Keys Rd,Yakima,WA,98901,,US,P,509-575-7682,2027-07-24,public,46.579372,-120.458565,14863
CNG,Flying J,1920 Harrison Dr,Evanston,WY,82930,,US,P,307-789-9129,2027-07-25,public,41.264868,-110.977867,66096
ELEC,"Sedona, AZ",7000 AZ-179,Sedona,AZ,86351,,US,E,866-576-1495,,public,34.775593,-111.764448,391120
CNG,FS Fast Stop,2300 US Highway 45,Antigo,WI,54409,,US,P,715-623-6311,2027-07-26,private,45.164132,-89.148942,34897
ELEC,7Charge - Denver,4922 Willow St,Denver,CO,80238,,US,E,844-711-2474,,public,39.78614,-104.88757,429556
ELEC,"Slidell, LA",290 Town Center Pkwy,Slidell,LA,70458,,US,E,866-576-1495,,private,30.2665767,-89.7595188,391105
CNG,Questar Gas - JR's Truck Stop,2635 N Fwy Dr,Cedar City,UT,84721,,US,E,435-586-0498,,private,37.72495,-113.056978,60210
CNG,Love's Travel Stop #216,1501 W Highway 287,Midlothian,TX,76065,,US,P,972-775-2820,2027-07-27,private,32.483144,-97.01114,149852
ELEC,Sarasota Ford,707 S Washington Blvd,Sarasota,FL,34236,,US,E,888-357-1009,,private,27.3297222,-82.53,416874
CNG,Circle A Propane,520 W Pontotoc St,Roff,OK,74865,,US,E,580-456-7794,,public,34.623169,-96.846461,53140
CNG,Hamtramck Hardware,11828 Conant St,Hamtramck,MI,48212,,US,P,313-366-0000,2027-07-28,private,42.405993,-83.054569,189848
CNG,Rialto Unified School District,261 S Lilac Ave,Rialto,CA,92376,,US,E,909-875-2649,,private,34.09735908,-117.37883,99695
ELEC,Revel - Queens,28-17 42nd Rd,Queens,NY,11101,,US,E,949-945-2000,,public,40.7488566,-73.93935735,358439
ELEC,"BOA MDW-215 (Potomac, MD)",10000 Falls Road,Potomac,MD,20854,,US,E,833-632-2778,,private,39.01891,-77.20986,207960
ELEC,Walmart 324 Bristow,105 W. Hwy 16,Bristow,OK,74010,,US,E,833-632-2778,,private,35.84323,-96.3958,190413
ELEC,EVolve NY Binghamton,33 South Washington,Binghamton,NY,13903,,US,E,833-632-2778,,private,42.09037,-75.91355,203302
ELEC,Jarrett Gordon Ford of Winter Haven,3015 Lake Alfred Rd,Winter Haven,FL,33881,,US,P,888-357-1009,2027-07-29,private,28.054175,-81.734545,358325
ELEC,Walmart 1769  DuBois,20 industrial Drive,DuBois,PA,15801,,US,P,833-632-2778,2027-07-30,private,41.12688,-78.73875,121741
CNG,Cortez Gas Co,2207 S Prince St,Clovis,NM,88101,,US,E,575-763-3010,,public,34.375479,-103.196413,32064
CNG,Clean N' Green,2137 W Williams Dr,Phoenix,AZ,85027,,US,E,800-331-3441,,private,33.690096,-112.105899,52992
ELEC,Kum & Go - Tesla Supercharger,700 East Victory Way,Craig,CO,81625,,US,E,877-798-3752,,public,40.514147,-107.53879,185273
ELEC,The Crossroads Shopping Mall,1426 E Yosemite Ave,Madera,CA,93638,,US,E,877-455-3833,,private,36.97125,-120.04396,397699
ELEC,"Walmart 6998 (East Point, GA)",844 CLEVELAND AVENUE,East Point,GA,30344,,US,P,833-632-2778,2027-07-31,private,33.67975,-84.41572,166910
ELEC,Madison Plaza Shopping Center,540 N 2nd St,El Cajon,CA,92021,,US,P,877-455-3833,2027-08-01,private,32.80141,-116.93644,312010
ELEC,"Meijer-Meijer 154 (Indianapolis, IN)",8375 E 96th Street,Indianapolis,IN,46256,,US,E,833-632-2778,,private,39.92702,-86.02099,223345
ELEC,Fischer LP Gas,3794 W M113,Kingsley,MI,49649,,US,E,231-263-0810,,private,44.58484,-85.65183,307603
ELEC,Glaser Energy Group,215 Auburn Dr,Colorado Springs,CO,80909,,US,P,719-596-4765,2027-08-02,private,38.836518,-104.76244,14554
CNG,B&H Construction,5500 W 55th St,Tulsa,OK,74107,,US,E,918-271-5200,,private,36.081743,-96.054325,97026
ELEC,Newport Chamber of Commerce Parking Lot,209 Hazel St,Newport,AR,72112,,US,E,866-816-7584,,private,35.605354,-91.281507,396212
ELEC,Flying J 737,1815 N Foster Road,San Antonio,TX,78244,,US,P,877-455-3833,2027-08-03,public,29.44622,-98.36095,421250
CNG,Trillium,1501 W Main Ave,De Pere,WI,54115,,US,E,800-920-1166,,private,44.452916,-88.093151,44591
ELEC,Walmart 5443 Indianapolis,4650 South Emerson Avenue,Indianapolis,IN,46203,,US,E,833-632-2778,,private,39.7002,-86.08414,121762
ELEC,Travel Stop - Seibert,17507 CO-59,Seibert,CO,80834,,US,E,800-489-1588,,private,39.292279,-102.875371,390962
ELEC,Five Star Ford Dallas - DCFC,8900 President George Bush Turnpike,Dallas,TX,75252,,US,E,888-998-2546,,private,32.99883473721355,-96.75933068964846,354017
ELEC,"CircleK - Waycross, GA",1736 S Georgia Pkwy W,Waycross,GA,31503,,US,P,833-505-2291,2027-08-04,public,31.20978,-82.38256,356094
CNG,Oklahoma Natural Gas - Muskogee Service Center,2616 Border Ave,Muskogee,OK,74401,,US,E,918-671-5852,,private,35.740689,-95.396141,765
CNG,Flying J,23412 State Highway 242,New Caney,TX,77357,,US,E,281-689-8065,,private,30.192618,-95.192748,34761
CNG,US Energy - Dubois,301 Dubois St,Dubois,PA,15801,,US,P,800-438-7912,2027-08-05,private,41.125042,-78.765941,66465
ELEC,"Santa Monica Station (Santa Monica, CA)",1802 Santa Monica Boulevard,Santa Monica,CA,90404,,US,E,833-632-2778,,public,34.02725,-118.4815,417769
ELEC,Caseys Lincoln #30,110 NW 20th Street,Lincoln,NE,68528,,US,E,833-632-2778,,public,40.81449,-96.7491,190446
ELEC,Klaben Ford Island - DCFC,1091 West Main Street,Kent,OH,44240,,US,E,888-998-2546,,private,41.15260875670111,-81.3802990459114,375496
ELEC,"BoA VA9-532 (Jermantown, VA)",11190 MAIN ST,Fairfax,VA,22030,,US,P,833-632-2778,2027-08-06,private,38.85651,-77.33128,171423
ELEC,Chase Bank - 28660 Northwestern Hwy,28660 Northwestern Hwy,Southfield,MI,48034,,US,E,877-455-3833,,public,42.49958,-83.30292,439440
ELEC,The Frederick Motor Company,1 Waverley Dr,Frederick,MD,21702,,US,E,888-357-1009,,private,39.420693,-77.46129,390491
CNG,Suburban Propane,5725 W 11th Ave,Lakewood,CO,80214,,US,E,303-232-1273,,public,39.735897,-105.060692,15095
ELEC,Suburban Propane,3105 Monterey Hwy,San Jose,CA,95111,,US,E,408-227-8464,,private,37.286649,-121.844374,15139
ELEC,Spring Hollow Feed Mill,410 N Legion Dr,Tahlequah,OK,74464,,US,E,918-453-9933,,private,35.91805,-94.94412,375084
CNG,Trillium - Southern California Gas Co,1919 S State College Blvd,Anaheim,CA,92806,,US,E,800-920-1166,,private,33.801121,-117.889388,1354
CNG,Lompoc Unified School District,596 E Central Ave,Lompoc,CA,93436,,US,E,805-742-3180,,public,34.660758,-120.452355,69160
ELEC,"Kroger Smiths 182 (Rock Springs, WY)",2531 Foothill Blvd,Rock Springs,WY,82901,,US,E,833-632-2778,,public,41.58198,-109.26102,279480
ELEC,"Love's 581 Salina, UT",1915 SOUTH STATE STREET,Salina,UT,84654,,US,E,833-632-2778,,public,38.93144,-111.85365,163553
ELEC,"Simon St. Louis Premium Outlets (Chesterfield, MO)",18521 Outlet Blvd,Chesterfield,MO,63005,,US,E,833-632-2778,,public,38.67524,-90.66103,372105
ELEC,Red-E-Propane,126 Commercial Way,Costa Mesa,CA,92627,,US,P,949-646-7401,2027-08-07,private,33.64964028,-117.9194854,145377
ELEC,Prospectors Plaza - Tesla Supercharger,3966 Missouri Flat Road,Placerville,CA,95667,,US,E,877-798-3752,,private,38.709843,-120.842261,190468
ELEC,"CircleK - Orlando, FL",12914 E Colonial Dr,Orlando,FL,32826,,US,E,1-833-505-2291,,public,28.5646,-81.1866,397451
CNG,Sawgrass LNG & Power,6800 NW 72nd St,Miami,FL,33166,,US,E,,,public,25.83854019,-80.3078924,186301
ELEC,EVolution Plaza,501 Datura St,West Palm Beach,FL,33401,,US,E,833-919-0939,,public,26.712654,-80.055723,420609
ELEC,"Walmart 2335 - Madison, WI",4198 Nakoosa Trail,Madison,WI,53714,,US,E,833-632-2778,,private,43.11022,-89.31153,122884
ELEC,11514 Research Blvd,11514 Research Blvd,Austin,TX,78759,,US,E,866-816-7584,,public,30.4127,-97.746848,422767
CNG,Centergas Fuels,821 W Brown St,Pampa,TX,79065,,US,E,806-665-7235,,public,35.52630301,-100.9698879,22160
CNG,Madonna Shell Station,204 Madonna Rd,San Luis Obispo,CA,93405,,US,E,805-543-1991,,private,35.264698,-120.676147,21914
CNG,Folger Gas - Blue Ridge LLC,4955 Appalachian Hwy,Blue Ridge,GA,30513,,US,E,706-632-7606,,private,34.876234,-84.309163,15185
ELEC,Dixie LP Gas Inc,2170 Edgefield Rd,Trenton,SC,29847,,US,P,803-275-3203,2027-08-08,public,33.655139,-81.895527,17461
ELEC,Briarwood Ford,7070 E Michigan Ave,Saline,MI,48176,,US,E,313-262-6722,,private,42.185067831686,-83.74045766812,400339
ELEC,"IKEA Store 488 (Seattle, WA)",601 SW 41st Street,Renton,WA,98057,,US,E,833-632-2778,,public,47.44311,-122.22488,279393
ELEC,Wegmans - Tesla Supercharger,47 Richards Ave,Norwalk,CT,6867,,US,E,877-798-3752,,private,41.093838,-73.447082,417114
CNG,Love's Travel Stop #604,2700 E Highway 33,Guthrie,OK,73044,,US,E,405-260-1493,,private,35.87844,-97.392471,75900
CNG,Chevron CNG Station 388838,2306 Holly Springs Rd,Jefferson,GA,30549,,US,E,877-872-3966,,private,34.18976,-83.5992,372062
ELEC,Ferrellgas,1405 Lumsden Rd,Port Orchard,WA,98367,,US,E,360-509-7645,,private,47.524563,-122.667903,69618
ELEC,Walmart 3262 Cambridge,61205 Southgate Rd,Cambridge,OH,43725,,US,P,833-632-2778,2027-08-09,private,39.98872,-81.57502,121759
ELEC,12907 Fry Rd,12907 Fry Rd,Cypress,TX,77433,,US,P,855-900-7584,2027-08-10,public,29.9669,-95.7034,421585
ELEC,Cenex - Mr. Tire,401 S Beltline Hwy W,Scottsbluff,NE,69361,,US,E,308-632-5307,,public,41.855529,-103.669982,26441
CNG,Clean N' Green,1224 Hayes Blvd,Bristol,PA,19007,,US,E,800-331-3441,,public,40.12200886,-74.85664414,50050
CNG,Gresham Petroleum Co,908 E 2nd St,Clarksdale,MS,38614,,US,P,662-627-4151,2027-08-11,public,34.204011,-90.564232,50533
ELEC,CircleK - Plymouth,3020 Fernbrook Ln,Plymouth,MN,55447,,US,E,833-505-2291,,private,45.01375,-93.46062,346748
ELEC,Westar - Rancho Mirage Marketplace,36101 Bob Hope Drive,Rancho Mirage,CA,92270,,US,E,877-455-3833,,public,33.78667,-116.406957,373137
CNG,Marin Propane,3702 5th St,Missouri City,TX,77459,,US,E,281-499-9755,,private,29.5918718,-95.5632799,20184
CNG,OnCue Express #314,1402 S Perkins Rd,Stillwater,OK,74074,,US,E,405-624-9091,,private,36.106651,-97.051781,42594
ELEC,"Target T1045 (Owings Mills, MD)",11200 Reisterstown Rd,Owings Mills,MD,21117,,US,P,833-632-2778,2027-08-12,public,39.43344,-76.79797,199189
ELEC,Pensacola Square,6235 North Davis Highway,Pensacola,FL,32504,,US,E,833-632-2778,,private,30.48798,-87.22417,121843
ELEC,A-Team Rentals,1715 E 10th St,Amarillo,TX,79102,,US,P,806-373-8326,2027-08-13,private,35.2010753,-101.8169385,22531
CNG,Clean Energy - Republic Services,3015 E Comstock Ave,Nampa,ID,83687,,US,E,866-809-4869,,private,43.593304,-116.534414,36580
ELEC,"CircleK - San Diego, CA",13007 Camino Del Sur,San Diego,CA,92129,,US,P,833-505-2291,2027-08-14,private,32.95712,-117.15241,313734
ELEC,"Thorntons, 2815 Lebanon Pike, Nashville, TN",2815 Lebanon Pike,Nashville,TN,37214,,US,E,833-277-8573,,public,36.166863,-86.66252,374471
ELEC,"Walmart 2508 - Boise, ID",8300 W. Overland Rd,Boise,ID,83709,,US,P,833-632-2778,2027-08-15,public,43.59142,-116.28359,121715
ELEC,"Maybell, CO",241 Lowell St,Maybell,CO,81640,,US,E,,,public,40.51762,-108.08792,417308
ELEC,"WAWA Store 840 - New Castle, DE",4000 N. DuPont Hwy,New Castle,DE,19720,,US,E,833-632-2778,,private,39.70932,-75.56265,165405
ELEC,City of Wagoner,300 S Dewey Ave,Wagoner,OK,74056,,US,E,800-489-1588,,public,35.958075,-95.397776,156540
ELEC,76 Roseville Pkwy,1300 E Roseville Pkwy,Roseville,CA,95661,,US,E,866-816-7584,,private,38.761584,-121.255636,354374
CNG,US Energy - Keystone CNG,3601 Glover Rd,Easton,PA,18040,,US,E,800-438-7912  319-754-1944,,public,40.744271,-75.218923,65418
ELEC,Pilot Travel Center 1082,5714 North Rhett Avenue,N. Charleston,SC,29406,,US,E,877-455-3833,,private,32.90356,-79.98509,428478
CNG,Chevron CNG Station 387962,1130 W Highway 25,Newport,TN,37821,,US,E,877-872-3966,,private,35.97255,-83.248,62538
CNG,True Zero - Aliso Viejo,26813 La Paz Rd,Aliso Viejo,CA,92656,,US,E,844-878-9376,,public,33.573259,-117.707583,168372
ELEC,Phillips 66 Federal Blvd,3501 S Federal Blvd,Sheridan,CO,80110,,US,P,866-816-7584,2027-08-16,private,39.65328,-105.025197,355810
ELEC,McAlester Army Ammunition Plant,1 C Tree Rd,McAlester,OK,74501,,US,E,888-385-6671,,public,34.8385,-95.8395,399698
ELEC,Target Homewood #T2796,531 Brookwood Village,Homewood,AL,35209,,US,E,877-455-3833,,private,33.46693,-86.77609,373123
ELEC,"Kroger-Fred Meyer 657 (Spokane, WA)",400 S Thor Street,Spokane,WA,99202,,US,E,833-632-2778,,public,47.65198,-117.36062,279357
